# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Oct  3 16:09:55 2025
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN k2_name:        K2 ID
# COLUMN default_flag:   Default Parameter Set
# COLUMN disposition:    Archive Disposition
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN pl_trandep:     Transit Depth [%]
# COLUMN pl_trandeperr1: Transit Depth Upper Unc. [%]
# COLUMN pl_trandeperr2: Transit Depth Lower Unc. [%]
# COLUMN pl_trandeplim:  Transit Depth Limit Flag
# COLUMN pl_trandur:     Transit Duration [hours]
# COLUMN pl_trandurerr1: Transit Duration Upper Unc. [hours]
# COLUMN pl_trandurerr2: Transit Duration Lower Unc. [hours]
# COLUMN pl_trandurlim:  Transit Duration Limit Flag
# COLUMN pl_ratror:      Ratio of Planet to Stellar Radius
# COLUMN pl_ratrorerr1:  Ratio of Planet to Stellar Radius Upper Unc.
# COLUMN pl_ratrorerr2:  Ratio of Planet to Stellar Radius Lower Unc.
# COLUMN pl_ratrorlim:   Ratio of Planet to Stellar Radius Limit Flag
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_lumerr1:     Stellar Luminosity Upper Unc. [log(Solar)]
# COLUMN st_lumerr2:     Stellar Luminosity Lower Unc. [log(Solar)]
# COLUMN st_lumlim:      Stellar Luminosity Limit Flag
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN st_dens:        Stellar Density [g/cm**3]
# COLUMN st_denserr1:    Stellar Density Upper Unc. [g/cm**3]
# COLUMN st_denserr2:    Stellar Density Lower Unc. [g/cm**3]
# COLUMN st_denslim:     Stellar Density Limit Flag
#
loc_rowid,pl_name,hostname,k2_name,default_flag,disposition,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_lum,st_lumerr1,st_lumerr2,st_lumlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_dens,st_denserr1,st_denserr2,st_denslim
2619,K2-21 c,K2-21,K2-21 c,0,CONFIRMED,15.50116000000,0.00090000000,-0.00090000000,0,0.0980000000,0.0026000000,-0.0026000000,0,1.53000000,0.14000000,-0.14000000,0,5.0900,0.8100,-0.8100,0,,,,,,,,,2.3330000,0.0840000,-0.0840000,0,0.03020000,0.00180000,-0.00180000,0,4006.00,43.00,-43.00,0,0.460000,0.033000,-0.033000,0,0.523000,0.041000,-0.041000,0,,,,,4.828000,0.050000,-0.050000,0,,,,
2620,K2-21 c,K2-21,K2-21 c,0,CONFIRMED,15.50120000000,0.00093000000,-0.00099000000,0,0.1026000000,0.0079000000,-0.0094000000,0,1.92000000,0.54000000,-0.52000000,0,5.6000,5.1000,-3.1000,0,420.00,,,0,,,,,2.2960000,0.1370000,-0.0580000,0,0.03150000,0.00220000,-0.00170000,0,4043.00,375.00,-375.00,0,0.600000,0.100000,-0.100000,0,0.640000,0.110000,-0.110000,0,,,,,,,,,,,,
2621,K2-21 c,K2-21,K2-21 c,0,CONFIRMED,15.50195000000,0.00056000000,-0.00056000000,0,,,,,2.17000000,0.18000000,-0.26000000,0,,,,,,,,,0.12940000,0.00330000,-0.00350000,0,2.3784000,0.0720000,-0.1008000,0,0.03450000,0.00160000,-0.00360000,0,,,,,0.576000,0.040000,-0.033000,0,,,,,,,,,,,,,,,,
2622,K2-21 c,K2-21,K2-21 c,0,CONFIRMED,15.49412230000,,,0,,,,,,,,,,,,,,,,,0.12100000,0.00900000,-0.00900000,0,2.2100000,0.3400000,-0.3400000,0,,,,,4047.00,132.86,-133.44,0,0.654523,0.060678,-0.075242,0,0.630000,0.078727,-0.076095,0,-0.98492,0.03011,-0.03854,0,4.605560,0.108375,-0.123376,0,3.167598,1.140050,-1.100663,0
2623,K2-21 c,K2-21,K2-21 c,0,CONFIRMED,15.50410200000,,,0,,,,,2.29000000,,,0,,,,,,,,,0.12000000,,,0,2.2700000,,,0,0.03099000,,,0,4024.00,,,0,0.600000,,,0,,,,,,,,,,,,,,,,
2624,K2-210 b,K2-210,K2-210 b,0,CONFIRMED,0.57023300000,0.00002800000,-0.00002800000,0,,,,,0.81864346,0.10085212,-0.06918584,0,,,,,,,,,,,,,,,,,0.00881100,0.00099500,-0.00069800,0,5396.00,50.00,-50.00,0,0.851790,0.041849,-0.025156,0,0.911717,0.022970,-0.028299,0,,,,,4.550000,0.100000,-0.100000,0,,,,
2625,K2-210 b,K2-210,K2-210 b,1,CONFIRMED,0.57023000000,0.00003200000,-0.00003200000,0,,,,,0.86000000,0.20000000,-0.20000000,0,,,,,,,,,,,,,,,,,0.00874000,0.00100000,-0.00061000,0,5500.00,45.00,-45.00,0,0.890000,0.150000,-0.150000,0,,,,,,,,,4.600000,0.070000,-0.070000,0,,,,
2626,K2-211 b,K2-211,K2-211 b,0,CONFIRMED,0.66953200000,0.00001900000,-0.00001900000,0,,,,,1.30000000,0.20000000,-0.20000000,0,,,,,,,,,,,,,,,,,0.01490000,0.00130000,-0.00048000,0,5360.00,51.00,-51.00,0,0.790000,0.080000,-0.080000,0,,,,,,,,,4.700000,0.060000,-0.060000,0,,,,
2627,K2-211 b,K2-211,K2-211 b,0,CONFIRMED,0.66957300000,0.00002800000,-0.00003000000,0,,,,,1.44000000,0.18000000,-0.30000000,0,,,,,,,,,0.02780000,0.00160000,-0.00170000,0,1.3248000,0.0936000,-0.1128000,0,0.01570000,0.00130000,-0.00320000,0,,,,,0.839000,0.078000,-0.032000,0,,,,,,,,,,,,,,,,
2628,K2-211 b,K2-211,K2-211 b,1,CONFIRMED,0.66956100000,0.00003100000,-0.00003200000,0,0.0141900000,0.0002100000,-0.0002000000,0,1.33162691,0.08743005,-0.07173748,0,,,,,1873.00,22.00,-21.00,0,0.02220000,0.00240000,-0.00170000,0,1.2912000,0.0720000,-0.0744000,0,0.01489000,0.00079000,-0.00059000,0,5117.00,85.00,-86.00,0,0.818000,0.029000,-0.027000,0,0.851000,0.039000,-0.035000,0,-0.38300,0.01748,-0.01712,0,4.543000,0.033000,-0.034000,0,2.190000,0.250000,-0.230000,0
2629,K2-211 b,K2-211,K2-211 b,0,CONFIRMED,0.66955800000,0.00003200000,-0.00003200000,0,,,,,1.37466396,0.17211879,-0.10252408,0,,,,,,,,,,,,,,,,,0.01545000,0.00182800,-0.00109300,0,5221.00,50.00,-50.00,0,0.815727,0.033470,-0.019257,0,0.881912,0.019416,-0.026855,0,,,,,4.600000,0.100000,-0.100000,0,,,,
2630,K2-212 b,K2-212,K2-212 b,1,CONFIRMED,9.79564700000,0.00002100000,-0.00002100000,0,,,,,2.65000000,0.20000000,-0.18000000,0,,,,,,,,,0.12797000,0.00090000,-0.00090000,0,,,,,0.03577000,0.00013000,-0.00013000,0,4349.00,50.00,-50.00,0,0.678000,0.052000,-0.047000,0,0.622000,0.020000,-0.020000,0,,,,,4.720000,0.100000,-0.100000,0,,,,
2631,K2-212 b,K2-212,K2-212 b,0,CONFIRMED,9.79546000000,0.00020000000,-0.00020000000,0,,,,,2.57000000,0.34000000,-0.38000000,0,,,,,,,,,0.16030000,0.00290000,-0.00280000,0,2.6208000,0.0672000,-0.1008000,0,0.03640000,0.00170000,-0.00440000,0,,,,,0.648000,0.080000,-0.054000,0,,,,,,,,,,,,,,,,
2632,K2-212 b,K2-212,K2-212 b,0,CONFIRMED,9.79551000000,0.00031600000,-0.00031900000,0,0.0785000000,0.0006000000,-0.0006000000,0,2.52000000,0.12000000,-0.12000000,0,,,,,542.00,6.00,-6.00,0,,,,,,,,,0.03570000,0.00240000,-0.00100000,0,4272.00,38.00,-38.00,0,0.650000,0.010000,-0.010000,0,0.670000,0.020000,-0.020000,0,,,,,4.640000,0.010000,-0.010000,0,4.445000,1.665000,-1.330000,0
2633,K2-212 b,K2-212,K2-212 b,0,CONFIRMED,9.79565352601,0.00008215811,-0.00008215811,0,,,,,2.82375991,3.37574460,-3.37574460,0,21.9640,,,0,552.14,,,0,0.16337954,0.02147078,-0.02147078,0,2.7073092,0.9062120,-0.9062120,0,,,,,4147.00,124.60,-124.60,0,0.706632,0.067450,-0.067450,0,,,,,,,,,4.550000,0.110000,-0.110000,0,,,,
2634,K2-212 b,K2-212,K2-212 b,0,CONFIRMED,9.79540000000,0.00029100000,-0.00029300000,0,,,,,2.39257704,0.14281267,-0.09244591,0,,,,,,,,,,,,,,,,,0.03667600,0.00191700,-0.00113200,0,4349.00,50.00,-50.00,0,0.598075,0.017226,-0.013895,0,0.621928,0.020136,-0.018098,0,,,,,4.720000,0.100000,-0.100000,0,,,,
2635,K2-212 b,K2-212,K2-212 b,0,CONFIRMED,9.79554600000,0.00036000000,-0.00035400000,0,,,,,2.60000000,0.50000000,-0.40000000,0,,,,,,,,,,,,,2.5992000,0.0696000,-0.0504000,0,0.03570000,0.00400000,-0.00180000,0,,,,,0.670000,,,0,,,,,,,,,,,,,,,,
2636,K2-213 b,K2-213,K2-213 b,1,CONFIRMED,8.13087000000,0.00177100000,-0.00179900000,0,,,,,1.51398464,0.29814572,-0.20976135,0,,,,,,,,,,,,,,,,,0.01152600,0.00156400,-0.00095100,0,5794.00,50.00,-50.00,0,1.204240,0.171832,-0.134060,0,1.069596,0.055343,-0.038464,0,,,,,4.250000,0.100000,-0.100000,0,,,,
2637,K2-214 b,K2-214,K2-214 b,0,CONFIRMED,8.59672400000,0.00092400000,-0.00080500000,0,,,,,2.50000000,0.50000000,-0.30000000,0,,,,,,,,,,,,,3.7296000,0.1392000,-0.1200000,0,0.01750000,0.00220000,-0.00090000,0,,,,,1.290000,,,0,,,,,,,,,,,,,,,,
2638,K2-214 b,K2-214,K2-214 b,1,CONFIRMED,8.59656000000,0.00051000000,-0.00051000000,0,,,,,2.51000000,0.14000000,-0.07000000,0,238.0000,27.0000,-25.0000,0,1001.00,27.00,-27.00,0,,,,,,,,,,,,,5875.00,100.00,-100.00,0,1.236000,0.047000,-0.047000,0,1.030000,0.050000,-0.050000,0,,,,,4.280000,0.081000,-0.081000,0,,,,
2639,K2-214 b,K2-214,K2-214 b,0,CONFIRMED,8.59627000000,0.00051000000,-0.00062000000,0,,,,,2.60000000,0.18000000,-0.48000000,0,,,,,,,,,0.04000000,0.00160000,-0.00160000,0,3.7920000,0.1440000,-0.2400000,0,0.01910000,0.00130000,-0.00350000,0,,,,,1.251000,0.020000,-0.030000,0,,,,,,,,,,,,,,,,
2640,K2-214 b,K2-214,K2-214 b,0,CONFIRMED,8.59653100000,0.00059200000,-0.00052700000,0,,,,,2.21567504,0.38044339,-0.25515778,0,,,,,,,,,,,,,,,,,0.01808600,0.00196100,-0.00083500,0,5768.00,50.00,-50.00,0,1.123168,0.149523,-0.118487,0,1.022196,0.030742,-0.027656,0,,,,,4.270000,0.100000,-0.100000,0,,,,
2641,K2-214 b,K2-214,K2-214 b,0,CONFIRMED,8.59680200000,0.00100600000,-0.00084700000,0,0.0834000000,0.0009000000,-0.0009000000,0,2.43000000,0.13000000,-0.13000000,0,,,,,1006.00,18.00,-19.00,0,,,,,,,,,0.01760000,0.00110000,-0.00060000,0,5854.00,85.00,-85.00,0,1.270000,0.020000,-0.020000,0,1.050000,0.030000,-0.030000,0,,,,,4.250000,0.020000,-0.020000,0,1.080000,0.537000,-0.406000,0
2642,K2-215 b,K2-215,K2-215 b,0,CONFIRMED,8.26947000000,0.00033000000,-0.00032000000,0,,,,,2.63000000,0.23000000,-0.50000000,0,,,,,,,,,0.05430000,0.00230000,-0.00230000,0,2.2320000,0.1440000,-0.1920000,0,0.02230000,0.00170000,-0.00430000,0,,,,,1.080700,0.040300,-0.009300,0,,,,,,,,,,,,,,,,
2643,K2-215 b,K2-215,K2-215 b,1,CONFIRMED,8.26964800000,0.00046700000,-0.00045600000,0,,,,,2.12381238,0.25911151,-0.15791736,0,,,,,,,,,,,,,,,,,0.01998200,0.00147400,-0.00109100,0,5704.00,50.00,-50.00,0,0.974398,0.094703,-0.049190,0,0.999987,0.026234,-0.026878,0,,,,,4.410000,0.100000,-0.100000,0,,,,
2644,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17478900000,0.00005600000,-0.00005600000,0,,,,,1.66000000,0.13000000,-0.05000000,0,207.0000,21.0000,-19.0000,0,967.00,24.00,-23.00,0,,,,,,,,,,,,,4495.00,70.00,-70.00,0,0.699000,0.023000,-0.023000,0,0.720000,0.030000,-0.030000,0,,,,,4.600000,0.200000,-0.200000,0,,,,
2645,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17476900000,0.00007500000,-0.00007700000,0,,,,,1.70000000,0.30000000,-0.30000000,0,,,,,,,,,,,,,1.8288000,0.0504000,-0.0504000,0,0.02220000,0.00290000,-0.00120000,0,,,,,0.710000,,,0,,,,,,,,,,,,,,,,
2646,K2-216 b,K2-216,K2-216 b,1,CONFIRMED,2.17480000000,0.00005000000,-0.00005000000,0,0.0280000000,0.0030000000,-0.0070000000,0,1.75000000,0.17000000,-0.10000000,0,248.0000,220.0000,-48.0000,0,1103.00,180.00,-56.00,0,,,,,1.8400000,0.0500000,-0.0400000,0,0.02210000,0.00220000,-0.00070000,0,4503.00,69.00,-69.00,0,0.720000,0.030000,-0.030000,0,0.700000,0.030000,-0.030000,0,-0.72125,0.02228,-0.02348,0,4.570000,0.090000,-0.090000,0,2.300000,0.800000,-1.400000,0
2647,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17478200000,0.00007200000,-0.00007400000,0,0.0298000000,0.0002000000,-0.0003000000,0,1.63000000,0.09000000,-0.09000000,0,,,,,992.00,14.00,-14.00,0,,,,,,,,,0.02160000,0.00170000,-0.00070000,0,4658.00,56.00,-56.00,0,0.690000,0.010000,-0.010000,0,0.740000,0.020000,-0.020000,0,,,,,4.630000,0.010000,-0.010000,0,2.590000,1.160000,-0.891000,0
2648,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17478240000,0.00000630000,-0.00000630000,0,,,,,1.79105000,0.14207700,-0.14207700,0,174.9420,,,0,1013.00,,,0,0.05600000,0.00001875,-0.00001875,0,1.6540000,0.0900000,-0.0900000,0,,,,,4542.00,122.40,-122.40,0,0.710000,0.050000,-0.050000,0,,,,,,,,,4.580000,0.100000,-0.100000,0,,,,
2649,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17482900000,0.00004700000,-0.00004900000,0,,,,,1.63000000,0.11000000,-0.24000000,0,,,,,,,,,0.06200000,0.00140000,-0.00150000,0,1.8552000,0.0528000,-0.0840000,0,0.02350000,0.00130000,-0.00320000,0,,,,,0.638000,0.022000,-0.033000,0,,,,,,,,,,,,,,,,
2650,K2-216 b,K2-216,K2-216 b,0,CONFIRMED,2.17478900000,0.00003900000,-0.00003800000,0,,,,,1.67844825,0.10082243,-0.07602713,0,,,,,,,,,,,,,,,,,0.02311700,0.00116600,-0.00081200,0,4591.00,50.00,-50.00,0,0.665648,0.021695,-0.019044,0,0.699496,0.022526,-0.022713,0,,,,,4.590000,0.100000,-0.100000,0,,,,
2651,K2-217 b,K2-217,K2-217 b,1,CONFIRMED,14.07452400000,0.00099400000,-0.00093800000,0,,,,,3.57854073,0.69817052,-0.48514712,0,,,,,,,,,,,,,,,,,0.02459900,0.00309300,-0.00110000,0,5967.00,50.00,-50.00,0,1.333718,0.198959,-0.170697,0,1.102661,0.046475,-0.036976,0,,,,,4.170000,0.100000,-0.100000,0,,,,
2652,K2-217 b,K2-217,K2-217 b,0,CONFIRMED,14.07210000000,0.00170000000,-0.00110000000,0,,,,,3.36000000,0.47000000,-0.43000000,0,,,,,,,,,0.06360000,0.00230000,-0.00240000,0,5.6880000,0.1680000,-0.2400000,0,0.02410000,0.00120000,-0.00300000,0,,,,,1.278000,0.168000,-0.023000,0,,,,,,,,,,,,,,,,
2653,K2-218 b,K2-218,K2-218 b,1,CONFIRMED,8.67988500000,0.00041700000,-0.00043000000,0,,,,,2.56948149,0.27525709,-0.15204146,0,,,,,,,,,,,,,,,,,0.02336400,0.00168100,-0.00089400,0,5757.00,50.00,-50.00,0,1.008231,0.080038,-0.045523,0,1.047488,0.030873,-0.027589,0,,,,,4.450000,0.100000,-0.100000,0,,,,
2654,K2-218 b,K2-218,K2-218 b,0,CONFIRMED,8.68055000000,0.00042000000,-0.00043000000,0,,,,,2.79000000,0.34000000,-0.29000000,0,,,,,,,,,0.05980000,0.00200000,-0.00210000,0,3.8400000,0.0960000,-0.1200000,0,0.02320000,0.00110000,-0.00240000,0,,,,,1.102000,0.125000,-0.012000,0,,,,,,,,,,,,,,,,
2655,K2-219 b,K2-219,K2-219 b,1,CONFIRMED,3.90128700000,0.00066000000,-0.00067700000,0,,,,,1.34762583,0.20196772,-0.18106070,0,,,,,,,,,,,,,,,,,0.01038900,0.00072000,-0.00059100,0,5753.00,50.00,-50.00,0,1.189232,0.158019,-0.144736,0,1.021545,0.033902,-0.029772,0,,,,,4.230000,0.100000,-0.100000,0,,,,
2656,K2-219 b,K2-219,K2-219 b,0,CONFIRMED,3.90090000000,0.00057000000,-0.00059000000,0,,,,,1.47000000,0.14000000,-0.30000000,0,,,,,,,,,0.01173000,0.00087000,-0.00090000,0,3.4080000,0.2640000,-0.3120000,0,0.01020000,0.00089000,-0.00205000,0,,,,,1.321000,0.042000,-0.027000,0,,,,,,,,,,,,,,,,
2657,K2-219 c,K2-219,K2-219 c,0,CONFIRMED,6.66740000000,0.00150000000,-0.00140000000,0,,,,,1.66000000,0.14000000,-0.30000000,0,,,,,,,,,0.01400000,0.00100000,-0.00110000,0,4.8240000,0.3840000,-0.4080000,0,0.01154000,0.00089000,-0.00206000,0,,,,,1.321000,0.042000,-0.027000,0,,,,,,,,,,,,,,,,
2658,K2-219 c,K2-219,K2-219 c,1,CONFIRMED,6.66767000000,0.00128300000,-0.00156900000,0,,,,,1.43839723,0.21399624,-0.19150365,0,,,,,,,,,,,,,,,,,0.01108900,0.00074200,-0.00059900,0,5753.00,50.00,-50.00,0,1.189232,0.158019,-0.144736,0,1.021545,0.033902,-0.029772,0,,,,,4.230000,0.100000,-0.100000,0,,,,
2659,K2-219 d,K2-219,K2-219 d,1,CONFIRMED,11.13727800000,0.00080800000,-0.00078600000,0,,,,,2.57634456,0.35702762,-0.32309240,0,,,,,,,,,,,,,,,,,0.01986100,0.00078200,-0.00060100,0,5753.00,50.00,-50.00,0,1.189232,0.158019,-0.144736,0,1.021545,0.033902,-0.029772,0,,,,,4.230000,0.100000,-0.100000,0,,,,
2660,K2-219 d,K2-219,K2-219 d,0,CONFIRMED,11.13878000000,0.00071000000,-0.00070000000,0,,,,,2.84000000,0.15000000,-0.29000000,0,,,,,,,,,0.04190000,0.00140000,-0.00140000,0,4.8960000,0.1200000,-0.1680000,0,0.01969000,0.00081000,-0.00194000,0,,,,,1.321000,0.042000,-0.027000,0,,,,,,,,,,,,,,,,
2661,K2-22 b,K2-22,K2-22 b,1,CONFIRMED,0.38107300000,0.00002400000,-0.00002400000,0,,,,,2.30000000,0.10000000,-0.10000000,0,,,,,,,,,,,,,,,,,0.03660000,0.00140000,-0.00083000,0,3879.00,90.00,-90.00,0,0.580000,0.030000,-0.030000,0,,,,,,,,,4.700000,0.040000,-0.040000,0,,,,
2662,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,0.38106540000,0.00000190000,-0.00000180000,0,,,,,5.40000000,0.73000000,-0.46000000,0,,,,,,,,,0.62400000,0.01500000,-0.01700000,0,0.5856000,0.0144000,-0.0240000,0,0.07740000,0.00440000,-0.00590000,0,,,,,0.640000,0.079000,-0.024000,0,,,,,,,,,,,,,,,,
2663,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,0.38108700000,0.00004100000,-0.00004100000,0,,,,,4.31000000,0.98000000,-0.98000000,0,,,,,,,,,,,,,,,,,0.07310000,0.01400000,-0.00400000,0,3830.00,,,0,0.540000,0.070000,-0.070000,0,,,,,,,,,4.650000,,,0,,,,
2664,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,0.38107852000,,,0,,,,,4.61000000,,,0,,,,,,,,,0.55800000,,,0,0.7300000,,,0,0.07119000,,,0,3892.00,,,0,0.570000,,,0,,,,,,,,,,,,,,,,
2665,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,1.14320100000,0.00001200000,-0.00001200000,0,0.0160400000,0.0000000000,0.0000000000,0,3.00000000,0.57000000,-0.57000000,0,114.0000,45.0000,-45.0000,0,,,,,,,,,0.6510000,0.0380000,-0.0380000,0,0.07100000,0.00250000,-0.00250000,0,3865.00,101.00,-101.00,0,0.382000,0.069000,-0.069000,0,0.421000,0.078000,-0.078000,0,,,,,4.886000,0.071000,-0.071000,0,,,,
2666,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,0.38107800000,0.00000300000,-0.00000300000,0,0.0090000000,0.0000000000,0.0000000000,0,4.75000000,0.35000000,-0.36000000,0,737.9000,242.8000,-196.7000,0,,,,,,,,,,,,,0.07486000,0.00386100,-0.00413400,0,3879.18,94.55,-87.36,0,0.581569,0.029881,-0.030613,0,0.595292,0.059529,-0.059529,0,,,,,,,,,,,,
2667,K2-22 b,K2-22,K2-22 b,0,CONFIRMED,0.38107800000,0.00000100000,-0.00000100000,0,0.0088000000,0.0008000000,-0.0008000000,0,2.50000000,0.40000000,-0.40000000,1,,,,,2100.00,,,0,,,,,0.8000000,0.0500000,-0.0500000,0,,,,,3830.00,100.00,-100.00,0,0.570000,0.060000,-0.060000,0,0.600000,0.070000,-0.070000,0,,,,,4.650000,0.120000,-0.120000,0,,,,
2668,K2-220 b,K2-220,K2-220 b,0,CONFIRMED,13.68275000000,0.00066000000,-0.00058000000,0,,,,,2.62000000,0.21000000,-0.36000000,0,,,,,,,,,0.05370000,0.00150000,-0.00150000,0,3.3600000,0.1920000,-0.2400000,0,0.02280000,0.00130000,-0.00310000,0,,,,,1.056000,0.058000,-0.021000,0,,,,,,,,,,,,,,,,
2669,K2-220 b,K2-220,K2-220 b,0,CONFIRMED,13.68251100000,0.00072100000,-0.00068600000,0,,,,,2.21473364,0.26687731,-0.14223486,0,,,,,,,,,,,,,,,,,0.02184300,0.00161000,-0.00094100,0,5599.00,50.00,-50.00,0,0.929546,0.088618,-0.044272,0,0.959636,0.025903,-0.028819,0,,,,,4.430000,0.100000,-0.100000,0,,,,
2670,K2-220 b,K2-220,K2-220 b,0,CONFIRMED,13.68303800000,0.00119600000,-0.00121700000,0,,,,,2.30000000,0.40000000,-0.20000000,0,,,,,,,,,,,,,3.1200000,0.1104000,-0.1008000,0,0.02130000,0.00250000,-0.00110000,0,,,,,0.990000,,,0,,,,,,,,,,,,,,,,
2671,K2-220 b,K2-220,K2-220 b,0,CONFIRMED,13.68325600000,0.00105000000,-0.00110000000,0,0.1104000000,0.0014000000,-0.0015000000,0,2.39000000,0.12000000,-0.12000000,0,,,,,758.00,15.00,-15.00,0,,,,,,,,,0.02160000,0.00130000,-0.00070000,0,5660.00,92.00,-92.00,0,1.020000,0.020000,-0.020000,0,0.960000,0.040000,-0.040000,0,,,,,4.400000,0.030000,-0.030000,0,3.061000,1.340000,-1.040000,0
2672,K2-220 b,K2-220,K2-220 b,1,CONFIRMED,13.68186000000,0.00095000000,-0.00095000000,0,,,,,2.37000000,0.14000000,-0.07000000,0,79.7000,9.1000,-8.4000,0,761.00,21.00,-21.00,0,,,,,,,,,,,,,5612.00,100.00,-100.00,0,1.026000,0.040000,-0.040000,0,0.910000,0.040000,-0.040000,0,,,,,4.450000,0.080000,-0.080000,0,,,,
2673,K2-221 b,K2-221,K2-221 b,1,CONFIRMED,2.39909400000,0.00012500000,-0.00011800000,0,,,,,1.67890272,0.16686160,-0.09566216,0,,,,,,,,,,,,,,,,,0.01624300,0.00142000,-0.00077800,0,5716.00,50.00,-50.00,0,0.947599,0.044755,-0.029278,0,1.010842,0.024045,-0.024502,0,,,,,4.570000,0.100000,-0.100000,0,,,,
2674,K2-221 b,K2-221,K2-221 b,0,CONFIRMED,2.39898200000,0.00009100000,-0.00009200000,0,,,,,1.98000000,0.11000000,-0.25000000,0,,,,,,,,,0.03120000,0.00110000,-0.00110000,0,2.5032000,0.0864000,-0.0960000,0,0.01695000,0.00088000,-0.00216000,0,,,,,1.071100,0.024900,-0.006900,0,,,,,,,,,,,,,,,,
2675,K2-222 b,K2-222,K2-222 b,1,CONFIRMED,15.38857000000,0.00088000000,-0.00088000000,0,0.1206000000,0.0029000000,-0.0029000000,0,2.35000000,0.08000000,-0.07000000,0,96.0000,11.0000,-9.7000,0,871.00,23.00,-23.00,0,,,,,,,,,,,,,5942.00,119.00,-119.00,0,1.115000,0.029000,-0.029000,0,0.989000,0.070000,-0.065000,0,,,,,,,,,,,,
